"Var1"	"Var2"	"weight"
"1006"	"ph_4276"	"EF574484"	0.806099747782223
"1007"	"ph_4377"	"EF574484"	0.936994391551701
"1008"	"ph_553"	"EF574484"	0.8105297486379
"1009"	"ph_6665"	"EF574484"	0.80453935180654
"1010"	"ph_765"	"EF574484"	0.81590406116153
"1011"	"ph_841"	"EF574484"	0.800380061459538
"1012"	"ph_2393"	"EU237468"	0.808580327860682
"1013"	"ph_3280"	"EU237468"	0.849905383177206
"1014"	"ph_5108"	"EU237468"	0.844683223287388
"1015"	"ph_11569"	"EU686616"	0.84856100618194
"1016"	"ph_7594"	"EU686616"	0.810954198235739
"1017"	"ph_784"	"EU686616"	0.808929306449914
"1018"	"ph_12362"	"EU686618"	0.932726634795462
"1019"	"ph_12363"	"EU686618"	0.936584633456452
"1020"	"ph_1247"	"EU686618"	0.862220194815045
"1021"	"ph_1277"	"EU686618"	0.849859903607682
"1022"	"ph_1427"	"EU686618"	0.863365492504602
"1023"	"ph_15039"	"EU686618"	0.927096872621846
"1024"	"ph_1531"	"EU686618"	0.913198034734244
"1025"	"ph_1648"	"EU686618"	0.899087897732227
"1026"	"ph_16481"	"EU686618"	0.933450543031804
"1027"	"ph_1800"	"EU686618"	0.857825762820795
"1028"	"ph_2008"	"EU686618"	0.942334700282134
"1029"	"ph_2126"	"EU686618"	0.926039495043294
"1030"	"ph_2140"	"EU686618"	0.914611886049284
"1031"	"ph_2142"	"EU686618"	0.91726658972137
"1032"	"ph_2286"	"EU686618"	0.93314483585866
"1033"	"ph_2297"	"EU686618"	0.917263440879551
"1034"	"ph_2485"	"EU686618"	0.918997126805931
"1035"	"ph_319"	"EU686618"	0.872693390680637
"1036"	"ph_3246"	"EU686618"	0.940076437904047
"1037"	"ph_3256"	"EU686618"	0.945434836066198
"1038"	"ph_33749"	"EU686618"	0.931929287393839
"1039"	"ph_3929"	"EU686618"	0.917901357524669
"1040"	"ph_3984"	"EU686618"	0.83958211599568
"1041"	"ph_4251"	"EU686618"	0.927577262847053
"1042"	"ph_4252"	"EU686618"	0.936958626914588
"1043"	"ph_430"	"EU686618"	0.867087693531852
"1044"	"ph_4434"	"EU686618"	0.861665305545843
"1045"	"ph_5043"	"EU686618"	0.934109647499881
"1046"	"ph_6178"	"EU686618"	0.925422786189802
"1047"	"ph_6185"	"EU686618"	0.932985763365618
"1048"	"ph_647"	"EU686618"	0.872141649516415
"1049"	"ph_6616"	"EU686618"	0.939088155617171
"1050"	"ph_6632"	"EU686618"	0.936128722842473
"1051"	"ph_7043"	"EU686618"	0.932784010542248
"1052"	"ph_8161"	"EU686618"	0.933623994914891
"1053"	"ph_8165"	"EU686618"	0.937412300732048
"1054"	"ph_8168"	"EU686618"	0.931325583534628
"1055"	"ph_1208"	"EU799440"	0.819348983415115
"1056"	"ph_1313"	"EU799440"	0.836814057411039
"1057"	"ph_13136"	"EU799440"	0.962135003028644
"1058"	"ph_1376"	"EU799440"	0.870966629746547
"1059"	"ph_1402"	"EU799440"	0.867328397732156
"1060"	"ph_1422"	"EU799440"	0.891916247222126
"1061"	"ph_14679"	"EU799440"	0.838063963009472
"1062"	"ph_1469"	"EU799440"	0.890828226613593
"1063"	"ph_1561"	"EU799440"	0.868901822991005
"1064"	"ph_15726"	"EU799440"	0.8478165320862
"1065"	"ph_1619"	"EU799440"	0.830938647004412
"1066"	"ph_1728"	"EU799440"	0.801204680233066
"1067"	"ph_1908"	"EU799440"	0.902952384337036
"1068"	"ph_1918"	"EU799440"	0.828976596681119
"1069"	"ph_2087"	"EU799440"	0.819590804471723
"1070"	"ph_2346"	"EU799440"	0.961780727116034
"1071"	"ph_2773"	"EU799440"	0.90176716555657
"1072"	"ph_2775"	"EU799440"	0.877683450736517
"1073"	"ph_2916"	"EU799440"	0.90556376703803
"1074"	"ph_2919"	"EU799440"	0.868073856093875
"1075"	"ph_3067"	"EU799440"	0.83358820903342
"1076"	"ph_3201"	"EU799440"	0.854834507240165
"1077"	"ph_3233"	"EU799440"	0.800910019864279
"1078"	"ph_3368"	"EU799440"	0.955000961416637
"1079"	"ph_3373"	"EU799440"	0.801811169570761
"1080"	"ph_3530"	"EU799440"	0.972448038028829
"1081"	"ph_3541"	"EU799440"	0.806194734236808
"1082"	"ph_4165"	"EU799440"	0.801243303847631
"1083"	"ph_4379"	"EU799440"	0.911937640670085
"1084"	"ph_4384"	"EU799440"	0.889927669461873
"1085"	"ph_4409"	"EU799440"	0.844377848535031
"1086"	"ph_4646"	"EU799440"	0.916127348315869
"1087"	"ph_4647"	"EU799440"	0.849843247799032
"1088"	"ph_4687"	"EU799440"	0.841253652638403
"1089"	"ph_5010"	"EU799440"	0.807807088501827
"1090"	"ph_5287"	"EU799440"	0.819711425523127
"1091"	"ph_5617"	"EU799440"	0.95551684124577
"1092"	"ph_5625"	"EU799440"	0.851967369369242
"1093"	"ph_5631"	"EU799440"	0.93784271298656
"1094"	"ph_5668"	"EU799440"	0.863604969046634
"1095"	"ph_5952"	"EU799440"	0.850033520934177
"1096"	"ph_6011"	"EU799440"	0.873164070073856
"1097"	"ph_6025"	"EU799440"	0.971236533337432
"1098"	"ph_646"	"EU799440"	0.815582444449105
"1099"	"ph_654"	"EU799440"	0.845058905470649
"1100"	"ph_8537"	"EU799440"	0.946632376533367
"1101"	"ph_675"	"EU802434"	0.801513825898268
"1102"	"ph_865"	"EU802434"	0.840523140577036
"1103"	"ph_1487"	"EU802437"	0.832547875591772
"1104"	"ph_27069"	"EU802437"	0.836905081025083
"1105"	"ph_7842"	"EU802437"	0.86416292377462
"1106"	"ph_11844"	"EU802543"	0.905535258819948
"1107"	"ph_1188"	"EU802543"	0.832344227453428
"1108"	"ph_1326"	"EU802543"	0.830818682985796
"1109"	"ph_13708"	"EU802543"	0.903477286108476
"1110"	"ph_1431"	"EU802543"	0.808058449457058
"1111"	"ph_15141"	"EU802543"	0.905592501006488
"1112"	"ph_15150"	"EU802543"	0.914413185887575
"1113"	"ph_15513"	"EU802543"	0.926104805250074
"1114"	"ph_15759"	"EU802543"	0.93865373699796
"1115"	"ph_16688"	"EU802543"	0.894890018052429
"1116"	"ph_16719"	"EU802543"	0.841034336642961
"1117"	"ph_1703"	"EU802543"	0.931105425473645
"1118"	"ph_1762"	"EU802543"	0.935728604180154
"1119"	"ph_1774"	"EU802543"	0.924357770610551
"1120"	"ph_18492"	"EU802543"	0.959400204277449
"1121"	"ph_1855"	"EU802543"	0.936397342198346
"1122"	"ph_18855"	"EU802543"	0.960996185353926
"1123"	"ph_193"	"EU802543"	0.902385992420019
"1124"	"ph_1943"	"EU802543"	0.897173033711784
"1125"	"ph_19612"	"EU802543"	0.944327374252779
"1126"	"ph_1968"	"EU802543"	0.90576681591331
"1127"	"ph_2017"	"EU802543"	0.908141268807934
"1128"	"ph_2071"	"EU802543"	0.940202047967931
"1129"	"ph_2143"	"EU802543"	0.899208877651073
"1130"	"ph_2243"	"EU802543"	0.906403653325354
"1131"	"ph_22655"	"EU802543"	0.885084294321637
"1132"	"ph_2333"	"EU802543"	0.955438052812852
"1133"	"ph_2360"	"EU802543"	0.919303211431278
"1134"	"ph_2418"	"EU802543"	0.942456326585299
"1135"	"ph_2433"	"EU802543"	0.929121889757149
"1136"	"ph_24577"	"EU802543"	0.92293998426832
"1137"	"ph_2488"	"EU802543"	0.898561037375434
"1138"	"ph_2757"	"EU802543"	0.902196064548618
"1139"	"ph_2778"	"EU802543"	0.915986200475674
"1140"	"ph_2844"	"EU802543"	0.921249784632345
"1141"	"ph_2846"	"EU802543"	0.935861250355206
"1142"	"ph_2850"	"EU802543"	0.904706761342511
"1143"	"ph_2855"	"EU802543"	0.902861968363846
"1144"	"ph_3024"	"EU802543"	0.896810939057258
"1145"	"ph_3157"	"EU802543"	0.952007142219211
"1146"	"ph_3183"	"EU802543"	0.908245664674592
"1147"	"ph_3280"	"EU802543"	0.851455898503401
"1148"	"ph_3287"	"EU802543"	0.943569172432765
"1149"	"ph_3447"	"EU802543"	0.9407781751862
"1150"	"ph_3504"	"EU802543"	0.898272841524213
"1151"	"ph_36155"	"EU802543"	0.941459360383714
"1152"	"ph_3621"	"EU802543"	0.920793730967519
"1153"	"ph_3677"	"EU802543"	0.943547997020188
"1154"	"ph_3681"	"EU802543"	0.964277685216931
"1155"	"ph_3684"	"EU802543"	0.953676286141483
"1156"	"ph_3817"	"EU802543"	0.928986388538114
"1157"	"ph_3890"	"EU802543"	0.892760076474364
"1158"	"ph_3914"	"EU802543"	0.905468086494258
"1159"	"ph_424"	"EU802543"	0.80049164349017
"1160"	"ph_4240"	"EU802543"	0.925833701824307
"1161"	"ph_4327"	"EU802543"	0.895660483111937
"1162"	"ph_4339"	"EU802543"	0.950000844553327
"1163"	"ph_452"	"EU802543"	0.921240152249615
"1164"	"ph_4530"	"EU802543"	0.888626154805218
"1165"	"ph_4784"	"EU802543"	0.945633562112469
"1166"	"ph_4805"	"EU802543"	0.933934587718789
"1167"	"ph_4927"	"EU802543"	0.918251031053115
"1168"	"ph_4929"	"EU802543"	0.894981952549771
"1169"	"ph_5108"	"EU802543"	0.837016549827443
"1170"	"ph_5249"	"EU802543"	0.907000441644187
"1171"	"ph_5341"	"EU802543"	0.901413364134027
"1172"	"ph_5346"	"EU802543"	0.908240658831048
"1173"	"ph_5606"	"EU802543"	0.904126248931027
"1174"	"ph_5609"	"EU802543"	0.940489785398093
"1175"	"ph_5981"	"EU802543"	0.900311334572901
"1176"	"ph_6235"	"EU802543"	0.902331119681564
"1177"	"ph_6357"	"EU802543"	0.963809590580427
"1178"	"ph_6384"	"EU802543"	0.955295122824241
"1179"	"ph_6655"	"EU802543"	0.902799358660547
"1180"	"ph_675"	"EU802543"	0.844457998709855
"1181"	"ph_6841"	"EU802543"	0.922342451664566
"1182"	"ph_7134"	"EU802543"	0.892665550664439
"1183"	"ph_7350"	"EU802543"	0.896087262376404
"1184"	"ph_741"	"EU802543"	0.933820098885277
"1185"	"ph_742"	"EU802543"	0.923284587293841
"1186"	"ph_7878"	"EU802543"	0.919558711542647
"1187"	"ph_8243"	"EU802543"	0.922532271098906
"1188"	"ph_841"	"EU802543"	0.885991772525191
"1189"	"ph_8462"	"EU802543"	0.897857238188025
"1190"	"ph_8477"	"EU802543"	0.935036090126172
"1191"	"ph_8869"	"EU802543"	0.933671661711464
"1192"	"ph_8888"	"EU802543"	0.901521112282102
"1193"	"ph_895"	"EU802543"	0.917703623474484
"1194"	"ph_913"	"EU802543"	0.914195253745225
"1195"	"ph_9606"	"EU802543"	0.931884919823592
"1196"	"ph_966"	"EU802543"	0.937863269786613
"1197"	"ph_9944"	"EU802543"	0.959990306415003
"1198"	"ph_13892"	"EU802606"	0.850423427041372
"1199"	"ph_3293"	"EU802606"	0.88551230272832
"1200"	"ph_3856"	"EU802606"	0.848002029160594
"1201"	"ph_451"	"EU802606"	0.850284618388612
"1202"	"ph_614"	"EU802606"	0.855983144323242
"1203"	"ph_7789"	"EU802606"	0.88249769985943
"1204"	"ph_3919"	"EU802700"	0.800949989302072
"1205"	"ph_5256"	"EU802700"	0.816128890187079
"1206"	"ph_1258"	"EU802707"	0.823827174153882
"1207"	"ph_1359"	"EU802707"	0.807624360571973
"1208"	"ph_1487"	"EU802803"	0.800023607232861
"1209"	"ph_21467"	"EU802803"	0.803838532039756
"1210"	"ph_1258"	"EU802833"	0.832260031010498
"1211"	"ph_1359"	"EU802833"	0.835896390203396
"1212"	"ph_811"	"EU802833"	0.827110306526731
"1213"	"ph_2911"	"EU802865"	0.838955946860296
"1214"	"ph_2917"	"EU802865"	0.844847075034439
"1215"	"ph_318"	"EU802865"	0.81081631005438
"1216"	"ph_3369"	"EU802865"	0.822139194687551
"1217"	"ph_3542"	"EU802865"	0.83912123101182
"1218"	"ph_4386"	"EU802865"	0.856556627401273
"1219"	"ph_4393"	"EU802865"	0.802081003010917
"1220"	"ph_4655"	"EU802865"	0.836492591096614
"1221"	"ph_4946"	"EU802865"	0.856920286709638
"1222"	"ph_509"	"EU802865"	0.815035522917375
"1223"	"ph_687"	"EU802865"	0.806529397924738
"1224"	"ph_7371"	"EU802865"	0.849796277745049
"1225"	"ph_7893"	"EU802865"	0.823685991706193
"1226"	"ph_9222"	"EU802865"	0.80100187706143
"1227"	"ph_9998"	"EU802865"	0.824784245918569
"1228"	"ph_1703"	"EU802893"	0.820455372187293
"1229"	"ph_18855"	"EU802893"	0.8177127451869
"1230"	"ph_193"	"EU802893"	0.936613500700188
"1231"	"ph_2393"	"EU802893"	0.809307140807418
"1232"	"ph_24577"	"EU802893"	0.819441176549509
"1233"	"ph_3164"	"EU802893"	0.803556558169201
"1234"	"ph_3280"	"EU802893"	0.810411729459381
"1235"	"ph_331"	"EU802893"	0.843376923454525
"1236"	"ph_36155"	"EU802893"	0.822378915060188
"1237"	"ph_408"	"EU802893"	0.807072279460226
"1238"	"ph_459"	"EU802893"	0.847086078219447
"1239"	"ph_5108"	"EU802893"	0.829277377838927
"1240"	"ph_5981"	"EU802893"	0.815298136953371
"1241"	"ph_675"	"EU802893"	0.873335287092615
"1242"	"ph_765"	"EU802893"	0.864897065099199
"1243"	"ph_1377"	"EU802971"	0.803477955194909
"1244"	"ph_3857"	"EU802971"	0.848163593066218
"1245"	"ph_968"	"EU802971"	0.905552996318214
"1246"	"ph_945"	"EU803067"	0.828828884018936
"1247"	"ph_1487"	"EU804641"	0.867357874834333
"1248"	"ph_13892"	"EU805091"	0.810202446794515
"1249"	"ph_3293"	"EU805091"	0.846447113302235
"1250"	"ph_7789"	"EU805091"	0.843558993606243
"1251"	"ph_13136"	"FJ745198"	0.823277197468218
"1252"	"ph_1469"	"FJ745198"	0.813446869795862
"1253"	"ph_1561"	"FJ745198"	0.814295658363233
"1254"	"ph_1619"	"FJ745198"	0.81377776175976
"1255"	"ph_1908"	"FJ745198"	0.84803949041757
"1256"	"ph_2087"	"FJ745198"	0.812959900350992
"1257"	"ph_2346"	"FJ745198"	0.88060770872748
"1258"	"ph_2773"	"FJ745198"	0.820349044122688
"1259"	"ph_2775"	"FJ745198"	0.820728237915514
"1260"	"ph_3201"	"FJ745198"	0.834055381804778
"1261"	"ph_3368"	"FJ745198"	0.835385341738924
"1262"	"ph_3530"	"FJ745198"	0.900610875595543
"1263"	"ph_4379"	"FJ745198"	0.847255311493612
"1264"	"ph_4384"	"FJ745198"	0.868642349787572
"1265"	"ph_4646"	"FJ745198"	0.821271877593952
"1266"	"ph_4647"	"FJ745198"	0.802466534648119
"1267"	"ph_5617"	"FJ745198"	0.833117526379528
"1268"	"ph_5631"	"FJ745198"	0.858491470067547
"1269"	"ph_5668"	"FJ745198"	0.802263236182068
"1270"	"ph_6011"	"FJ745198"	0.858320676935643
"1271"	"ph_6025"	"FJ745198"	0.887215949291226
"1272"	"ph_8537"	"FJ745198"	0.819886699953261
"1273"	"ph_1422"	"GQ346891"	0.819500648035283
"1274"	"ph_1469"	"GQ346891"	0.805496717224013
"1275"	"ph_2118"	"GQ346891"	0.813737043087423
"1276"	"ph_3201"	"GQ346891"	0.822572394346273
"1277"	"ph_3530"	"GQ346891"	0.802781467936364
"1278"	"ph_4409"	"GQ346891"	0.828381838745245
"1279"	"ph_4646"	"GQ346891"	0.818901450506892
"1280"	"ph_4687"	"GQ346891"	0.804614357158507
"1281"	"ph_5668"	"GQ346891"	0.805811114769976
"1282"	"ph_6025"	"GQ346891"	0.810488996110433
"1283"	"ph_6033"	"GQ346891"	0.823319079824263
"1284"	"ph_1392"	"GQ377772"	0.850545204750492
"1285"	"ph_1808"	"GQ377772"	0.83027199273272
"1286"	"ph_3164"	"GQ377772"	0.837689239282179
"1287"	"ph_3901"	"GQ377772"	0.824414486241971
"1288"	"ph_407"	"GQ377772"	0.833485073661571
"1289"	"ph_4377"	"GQ377772"	0.882575276757739
"1290"	"ph_553"	"GQ377772"	0.83061462073564
"1291"	"ph_765"	"GQ377772"	0.809403349114319
"1292"	"ph_7661"	"GQ377772"	0.801240713765238
"1293"	"ph_968"	"GU061415"	0.809026230080103
"1294"	"ph_21467"	"GU061453"	0.896340902342844
"1295"	"ph_27069"	"GU061453"	0.869225537083403
"1296"	"ph_3999"	"GU061453"	0.809290925931638
"1297"	"ph_1431"	"GU061586"	0.821236789965251
"1298"	"ph_3164"	"GU061586"	0.817346437467725
"1299"	"ph_4377"	"GU061586"	0.897569570567178
"1300"	"ph_6665"	"GU061586"	0.810266629520262
"1301"	"ph_1392"	"GU119298"	0.873012797663206
"1302"	"ph_16719"	"GU119298"	0.803323172397109
"1303"	"ph_1703"	"GU119298"	0.843101879161523
"1304"	"ph_1808"	"GU119298"	0.856076563050262
"1305"	"ph_1871"	"GU119298"	0.814176083665726
"1306"	"ph_2435"	"GU119298"	0.80462562048223
"1307"	"ph_24577"	"GU119298"	0.840138375799532
"1308"	"ph_3164"	"GU119298"	0.876583143977409
"1309"	"ph_36155"	"GU119298"	0.808932866068948
"1310"	"ph_3901"	"GU119298"	0.844437064975412
"1311"	"ph_407"	"GU119298"	0.853680187665753
"1312"	"ph_4377"	"GU119298"	0.921681114534085
"1313"	"ph_553"	"GU119298"	0.84978425176175
"1314"	"ph_675"	"GU119298"	0.815728912509457
"1315"	"ph_765"	"GU119298"	0.832518933194578
"1316"	"ph_7661"	"GU119298"	0.81138175136431
"1317"	"ph_3267"	"GU145420"	0.835223689978371
"1318"	"ph_864"	"GU145420"	0.801040804156179
"1319"	"ph_1422"	"GU235302"	0.806607683634399
"1320"	"ph_1469"	"GU235302"	0.829546342045819
"1321"	"ph_2346"	"GU235302"	0.828076741661872
"1322"	"ph_2773"	"GU235302"	0.817769031187093
"1323"	"ph_3201"	"GU235302"	0.830719656042774
"1324"	"ph_3530"	"GU235302"	0.840514776011451
"1325"	"ph_4409"	"GU235302"	0.804935268764829
"1326"	"ph_4646"	"GU235302"	0.832926414407751
"1327"	"ph_4687"	"GU235302"	0.817053869027238
"1328"	"ph_5617"	"GU235302"	0.821027354628619
"1329"	"ph_5668"	"GU235302"	0.825776381605508
"1330"	"ph_6025"	"GU235302"	0.85105060187458
"1331"	"ph_13481"	"GU940773"	0.883523470753544
"1332"	"ph_13902"	"GU940773"	0.874891919010766
"1333"	"ph_13974"	"GU940773"	0.873305305730419
"1334"	"ph_15881"	"GU940773"	0.845622569634979
"1335"	"ph_1662"	"GU940773"	0.894474405915181
"1336"	"ph_17206"	"GU940773"	0.862741282764736
"1337"	"ph_1727"	"GU940773"	0.892289458834614
"1338"	"ph_17617"	"GU940773"	0.857034501318665
"1339"	"ph_18998"	"GU940773"	0.881415842471116
"1340"	"ph_20662"	"GU940773"	0.884555745137481
"1341"	"ph_21056"	"GU940773"	0.892098124253087
"1342"	"ph_21152"	"GU940773"	0.890717782885328
"1343"	"ph_2402"	"GU940773"	0.887545329758919
"1344"	"ph_25845"	"GU940773"	0.88992799319001
"1345"	"ph_28685"	"GU940773"	0.87962489064809
"1346"	"ph_2952"	"GU940773"	0.866791096716061
"1347"	"ph_3150"	"GU940773"	0.902951989501893
"1348"	"ph_3175"	"GU940773"	0.892062206050114
"1349"	"ph_3204"	"GU940773"	0.842245954787608
"1350"	"ph_3311"	"GU940773"	0.897433289857678
"1351"	"ph_3477"	"GU940773"	0.893522004241629
"1352"	"ph_3537"	"GU940773"	0.888223491087274
"1353"	"ph_3772"	"GU940773"	0.857751962602749
"1354"	"ph_4072"	"GU940773"	0.884109382806253
"1355"	"ph_5484"	"GU940773"	0.89201781156618
"1356"	"ph_5516"	"GU940773"	0.841680923302275
"1357"	"ph_5518"	"GU940773"	0.890019193648394
"1358"	"ph_697"	"GU940773"	0.853026228656115
"1359"	"ph_7186"	"GU940773"	0.840816580040903
"1360"	"ph_734"	"GU940773"	0.846470723249707
"1361"	"ph_7518"	"GU940773"	0.840070301450878
"1362"	"ph_7520"	"GU940773"	0.87319859403784
"1363"	"ph_7906"	"GU940773"	0.865457981147676
"1364"	"ph_8315"	"GU940773"	0.862490357900012
"1365"	"ph_8318"	"GU940773"	0.875694715853121
"1366"	"ph_8971"	"GU940773"	0.893623759519304
"1367"	"ph_9237"	"GU940773"	0.889410210964202
"1368"	"ph_9457"	"GU940773"	0.868017197050293
"1369"	"ph_675"	"GU940846"	0.818990383436204
"1370"	"ph_299"	"GU940897"	0.846478836803522
"1371"	"ph_968"	"GU940897"	0.821357248455317
"1372"	"ph_1392"	"GU941055"	0.849872389007862
"1373"	"ph_1808"	"GU941055"	0.820177025267621
"1374"	"ph_2435"	"GU941055"	0.806205690241654
"1375"	"ph_3164"	"GU941055"	0.813122391356841
"1376"	"ph_3901"	"GU941055"	0.827838507645603
"1377"	"ph_407"	"GU941055"	0.837764066050805
"1378"	"ph_4377"	"GU941055"	0.838668011587896
"1379"	"ph_553"	"GU941055"	0.837276936970975
"1380"	"ph_13481"	"HQ671891"	0.932032093064278
"1381"	"ph_13902"	"HQ671891"	0.918085449800082
"1382"	"ph_13974"	"HQ671891"	0.923855112457465
"1383"	"ph_15881"	"HQ671891"	0.892938991118495
"1384"	"ph_1662"	"HQ671891"	0.944327763854586
"1385"	"ph_17206"	"HQ671891"	0.912606330181425
"1386"	"ph_1727"	"HQ671891"	0.93330982023173
"1387"	"ph_17617"	"HQ671891"	0.906237801877853
"1388"	"ph_18998"	"HQ671891"	0.931127820441984
"1389"	"ph_20662"	"HQ671891"	0.927142860246776
"1390"	"ph_21056"	"HQ671891"	0.932631435163021
"1391"	"ph_21152"	"HQ671891"	0.932371105860062
"1392"	"ph_2125"	"HQ671891"	0.818147737055676
"1393"	"ph_2402"	"HQ671891"	0.926550763634107
"1394"	"ph_25845"	"HQ671891"	0.932402867322809
"1395"	"ph_28685"	"HQ671891"	0.925631458279414
"1396"	"ph_2952"	"HQ671891"	0.920945082298296
"1397"	"ph_3150"	"HQ671891"	0.95590238578552
"1398"	"ph_3175"	"HQ671891"	0.934186483258078
"1399"	"ph_3204"	"HQ671891"	0.88972320582977
"1400"	"ph_3311"	"HQ671891"	0.934913715637906
"1401"	"ph_3477"	"HQ671891"	0.927197605734519
"1402"	"ph_3537"	"HQ671891"	0.93100618651923
"1403"	"ph_3538"	"HQ671891"	0.830398391396874
"1404"	"ph_3544"	"HQ671891"	0.835936081679511
"1405"	"ph_3772"	"HQ671891"	0.913826323929026
"1406"	"ph_4072"	"HQ671891"	0.933593773509443
"1407"	"ph_4199"	"HQ671891"	0.859063856200501
"1408"	"ph_5484"	"HQ671891"	0.935466162429822
"1409"	"ph_5516"	"HQ671891"	0.89139712079409
"1410"	"ph_5518"	"HQ671891"	0.932230859704628
"1411"	"ph_697"	"HQ671891"	0.905876519686417
"1412"	"ph_7186"	"HQ671891"	0.890600995813457
"1413"	"ph_734"	"HQ671891"	0.893571185417053
"1414"	"ph_7518"	"HQ671891"	0.889998265007916
"1415"	"ph_7520"	"HQ671891"	0.926874293737621
"1416"	"ph_7906"	"HQ671891"	0.913671010093106
"1417"	"ph_7980"	"HQ671891"	0.82474930559863
"1418"	"ph_8315"	"HQ671891"	0.936581237284139
"1419"	"ph_8318"	"HQ671891"	0.917479041785507
"1420"	"ph_8971"	"HQ671891"	0.936089620988743
"1421"	"ph_9237"	"HQ671891"	0.931883081675644
"1422"	"ph_9457"	"HQ671891"	0.916714415441082
"1423"	"ph_22728"	"HQ671905"	0.820688512025379
"1424"	"ph_21467"	"HQ672720"	0.811750669792675
"1425"	"ph_3999"	"HQ672720"	0.803797817850491
"1426"	"ph_1367"	"HQ672889"	0.835679653766395
"1427"	"ph_1452"	"HQ672889"	0.83321837889615
"1428"	"ph_1458"	"HQ672889"	0.833280272526686
"1429"	"ph_1600"	"HQ672889"	0.927011619909866
"1430"	"ph_1723"	"HQ672889"	0.832431910862684
"1431"	"ph_1767"	"HQ672889"	0.831255681248103
"1432"	"ph_1895"	"HQ672889"	0.838360846035165
"1433"	"ph_1903"	"HQ672889"	0.838396678795048
"1434"	"ph_2159"	"HQ672889"	0.837181285557887
"1435"	"ph_2273"	"HQ672889"	0.895505522138622
"1436"	"ph_2424"	"HQ672889"	0.832991302839689
"1437"	"ph_2465"	"HQ672889"	0.828191103565289
"1438"	"ph_2702"	"HQ672889"	0.889193196476943
"1439"	"ph_3042"	"HQ672889"	0.835595064883984
"1440"	"ph_3111"	"HQ672889"	0.835631920118202
"1441"	"ph_5453"	"HQ672889"	0.816110678256605
"1442"	"ph_5790"	"HQ672889"	0.820839983437646
"1443"	"ph_5858"	"HQ672889"	0.845225716466802
"1444"	"ph_5861"	"HQ672889"	0.800355368878226
"1445"	"ph_7594"	"HQ672889"	0.868130886724376
"1446"	"ph_7816"	"HQ672889"	0.824938271742296
"1447"	"ph_900"	"HQ672889"	0.844249324272986
"1448"	"ph_971"	"HQ672889"	0.832768417972642
"1449"	"ph_1359"	"JN166197"	0.816149275390052
"1450"	"ph_1600"	"JN166197"	0.836358633167677
"1451"	"ph_2702"	"JN166197"	0.852595227679033
"1452"	"ph_5861"	"JN166197"	0.846717823435096
"1453"	"ph_7172"	"JN166197"	0.847038889386527
"1454"	"ph_1487"	"JN547476"	0.806052190760416
"1455"	"ph_636"	"JN547476"	0.82233663780748
"1456"	"ph_864"	"JN547476"	0.810870127273783
"1457"	"ph_1376"	"JQ347414"	0.846264894595522
"1458"	"ph_1422"	"JQ347414"	0.841386143996607
"1459"	"ph_14679"	"JQ347414"	0.908930492498546
"1460"	"ph_1469"	"JQ347414"	0.911628674722745
"1461"	"ph_1572"	"JQ347414"	0.834509080570657
"1462"	"ph_16045"	"JQ347414"	0.831030957251025
"1463"	"ph_1909"	"JQ347414"	0.865122632379506
"1464"	"ph_1918"	"JQ347414"	0.90815684975018
"1465"	"ph_19894"	"JQ347414"	0.825450699494585
"1466"	"ph_2087"	"JQ347414"	0.842713949536312
"1467"	"ph_2108"	"JQ347414"	0.82854298536498
"1468"	"ph_2117"	"JQ347414"	0.82381533951856
"1469"	"ph_2231"	"JQ347414"	0.815575767292535
"1470"	"ph_2346"	"JQ347414"	0.942110939904175
"1471"	"ph_2363"	"JQ347414"	0.808259229532307
"1472"	"ph_2773"	"JQ347414"	0.888508301994298
"1473"	"ph_2775"	"JQ347414"	0.939133270789565
"1474"	"ph_2798"	"JQ347414"	0.856537736401846
"1475"	"ph_3201"	"JQ347414"	0.890815112804831
"1476"	"ph_3217"	"JQ347414"	0.841174396538663
"1477"	"ph_3233"	"JQ347414"	0.865655723855141
"1478"	"ph_3336"	"JQ347414"	0.850368243625318
"1479"	"ph_3368"	"JQ347414"	0.923221678362565
"1480"	"ph_3493"	"JQ347414"	0.814779012261484
"1481"	"ph_3530"	"JQ347414"	0.922538608550516
"1482"	"ph_3541"	"JQ347414"	0.895877604038463
"1483"	"ph_3892"	"JQ347414"	0.803440301437993
"1484"	"ph_4194"	"JQ347414"	0.81795901981236
"1485"	"ph_4384"	"JQ347414"	0.803372182248135
"1486"	"ph_4602"	"JQ347414"	0.822672539035886
"1487"	"ph_4646"	"JQ347414"	0.898050730653607
"1488"	"ph_4678"	"JQ347414"	0.830861574057888
"1489"	"ph_4687"	"JQ347414"	0.88350245614511
"1490"	"ph_484"	"JQ347414"	0.820652517812396
"1491"	"ph_4993"	"JQ347414"	0.841537604954605
"1492"	"ph_4999"	"JQ347414"	0.846207745913939
"1493"	"ph_5001"	"JQ347414"	0.861364759057104
"1494"	"ph_5010"	"JQ347414"	0.893897452312629
"1495"	"ph_5286"	"JQ347414"	0.866462079087377
"1496"	"ph_5287"	"JQ347414"	0.903857115418139
"1497"	"ph_5302"	"JQ347414"	0.864765331470695
"1498"	"ph_5321"	"JQ347414"	0.825584223437564
"1499"	"ph_5617"	"JQ347414"	0.954177581596804
"1500"	"ph_5643"	"JQ347414"	0.846867965390893
